id,idx,name,mass,nametype,recclass,reclat,reclong,year,fall,googleCount,bingCount,youtubeCount,twitterCount,flickrCount,text
38192,24127,"Uruq al Hadd",2335.64,"Valid","LL5",18.44432,52.97805,2003,"Found",1820,1,0,0,0,""
38194,24133,"Ust-Nyukzha",44000,"Valid","Iron, IAB complex",56.38333,120.46667,1992,"Found",3,0,0,0,0,"Ust-Nyukzha
Tynda district, Amur Region,
Russia
Found 1992 September 6
Iron (Fine octahedrite, IIIC)
A mass of 44 kg was found by geologists A. Vel'ma and O.
Kryzhanovsky in the eastern mountains of Kalarsky ridge, ~76 km from
Ust-Nyukzha village. Classification, information, type sample (0.53 kg): Marina
A. Ivanova, Committee on Meteorites, Russian Academy of Sciences, Ul. M.
Ulyanovoi 3, korp. 1, Moscow 117313, Russia. Analysis: 11.08% Ni; 80 ppm Ge;
0.13 ppm Ir; 32 ppm Ga; L. D. Barsukova and G. M. Kolesov, Vernadsky Institute
of Geochemistry and Analytical Chemistry, RAS, Moscow. The main mass is at the
Museum of Regional Studies, Lenina St. 165, Blagoveshchensk 675000, Russia.
"
38195,24134,"Ute Creek",1000,"Valid","H4",36.2,-103.9,1936,"Found",0,0,0,0,0,""
38196,24137,"Uvalde",8200,"Valid","H5",29.2,-99.76667,1915,"Found",7,0,0,0,0,""
38197,24138,"Uwet",54000,"Valid","Iron, IIAB",5.28333,8.25,1903,"Found",9,2,0,0,0,""
38198,24139,"Uwharrie",72700,"Valid","Iron, IIIAB",35.51667,-79.96666999999999,1930,"Found",192,6,0,0,4,""
38199,24141,"Vaalbult",11800,"Valid","Iron, IAB-MG",-29.75,22.5,1921,"Found",0,0,0,0,0,""
38200,24142,"Vaca Muerta","3.828e+06","Valid","Mesosiderite-A1",-25.75,-70.5,1861,"Found",26300,1810,0,1,9,""
38201,24147,"Valencia",33500,"Valid","H5",39,-0.03333,"","Found",51,6,0,0,0,"
Valencia
Valencia, Spain
Find date unknown
Ordinary chondrite (H5) 
A 33.5 kg stone has long been in a collection at the University of Valencia, where it has been known as simply the meteorite.  There have been several historic falls in this region with which the present stone might be associated:  the Oliva-Gandia fall of 1520 and a possible fall near Valencia in 1603, both having no known specimens.  The Olmedilla de Alarcón fall of 1929 is also an H5 but has a light-dark structure and shock veining, neither of which is present in this specimen.  Description and classification (Francisco Anguita and Fina Muñoz Sanz., UCM; Jesus Martinez Frias, MNCN):  olivine, Fa18.0; pyroxene, Fs15.9.  Specimens:  contact Juan Usera, UVal.  "
38202,24148,"Valentine",2300,"Valid","L4",42.93333,-100.75,1942,"Found",1790,1,1,3,0,"Valentine
Brown County, Nebraska, USA 
Found 1942, spring. 
Ordinary chondrite (L4)
A mass of 2300 g was found in a cattle field by E. F. Bohman
in the spring of 1942. In the autumn of 1941 a bright fireball had been
observed in the area. This meteorite is unrelated to this event, because it is
heavily weathered. Classification, analysis and research material, olivine
Fa23.4, Charles F. Lewis, Center for Meteorite Studies, Arizona State
University, Tempe, Arizona 85287, USA. Main mass, Don I. Stimpson and Sheila M.
Knepper, 573 Pine Grove, Gurnee, Illinois 60031, USA. Information, Don I.
Stimpson.
"
38203,24150,"Valkeala",4000,"Valid","L6",61.05,26.83333,1962,"Found",3,0,0,0,0,"VALKEALA, Finland; φ = 61°03'N, λ = 26°50'E.  FOUND 1962, 0.4 kg. "
38204,24152,"Valley Wells",129.9,"Valid","L6",35.46667,-115.66667,1929,"Found",5,2,0,0,0,""
38205,24153,"Varpaisjärvi",2000,"Valid","L6",63.3,27.73333,1913,"Found",1014,0,0,0,0,""
38206,24155,"Veevers",300,"Valid","Iron, IIAB",-22.96833,125.36861,1984,"Found",5760,12,0,0,0,"Veevers
Western Australia, Australia
Found 1988
Iron. Octahedrite, coarsest (>
10 mm) (IIAB).
Thirty-four small, metallic fragments, the largest weighing
36 g, have been recovered around a crater 80 metres in diameter, E. Shoemaker
(1988) pers. comm. Classification, analysis, 5.8% Ni, 57.7 ppm Ga, 160 ppm Ge,
0.028 ppm Ir, J. T. Wasson et al. (1989) Geochim. Cosmochim. Acta, 53,
735.
"
38207,24157,"Veliko-Nikolaevsky Priisk",24267,"Valid","Iron, IIIAB",53.83333,97.33333,1902,"Found",0,0,0,0,0,""
38208,24159,"Ventura",7700,"Valid","Iron, IAB-ung",34.25,-119.3,1953,"Found",44,2,0,0,0,""
38209,24160,"Venus",1013,"Valid","H4",32.4,-97.08333,1960,"Found",1760,39,2,0,0,""
38210,24161,"Vera",80000,"Valid","L/LL4",-29.91667,-60.28333,1941,"Found",209,6,1,1,0,"VERA, Argentine. Stone. Literature: 1. Rev. Minera. Geol. Mineral., Soc. Argentina Mineria, y Geol., 1953, v.21, pp. 29-32. /MA-12-612/."
38211,24163,"Verissimo",14000,"Valid","Iron, IIIAB",-19.73333,-48.31667,1965,"Found",1014,0,0,0,0,""
38212,24164,"Verkhne Dnieprovsk",70,"Valid","Iron, IIE",48.63333,34.36667,1876,"Found",9,2,0,0,0,"Verkhne
Dnieprovsk (Верхне-Днепровск).
Synonyms: Ekaterinoslav. No such meteorite exists. The name Verkhne Dnieprovsk
has in all probability been used in referring to the meteorite known as the
Augustinovka (Августиновка)
given in p. 23 of the catalogue.
"
38213,24166,"Verkhne Udinsk",18000,"Valid","Iron, IIIAB",54.76667,113.98333,1854,"Found",1014,0,0,0,0,""
38214,31352,"Verkhnyi Saltov",9530,"Valid","Iron, IIIAB",50.11112,36.8001,2001,"Found",1017,0,0,0,0,"Verkhnyi Saltov

Kharkov district, Ukraine

Found 2001, April or May

Iron , coarse octahedrite (IIIAB)

An iron (21x16x7 cm) weighing 9.53 kg was found during
archeological work at the shore line of the Pechenezhsky water reservoir, 2 km
south of the Verkhnyi Saltov village. This piece was recovered within the
Verkhnesaltov archeological complex. This site was a big city, a capital of the
Khazar state in 8th to 10th centuries. Classification and mineralogy (M.A.Nazarov, Vernad.):
the piece was enveloped by Fe hydroxide layer of about 5 mm in thick; kamacite
(5.9-6.8 wt% Ni; 0.48-0.59 wt% Co) and taenite (25.7-30.8 wt% Ni; 0.17-0.34 wt%
Co) form the Widmanstatten pattern with 1.5-3 mm kamacite bandwidths; rare
troilite-chromite inclusions are present. INAA data (J. T. Wasson, UCLA):
Ni 79.5, Co 4.99 (mg/g), Cr 42, Cu 146, Ga 20.7, Ge <41, As 4.99, Ru 8.5, Re
0.258, Ir 3.16, Pt 10.0, Au 0.682 (μg/g) indicate the IIIAB group.
Specimens: type specimen 1.03 kg, Vernad; main mass with anonymous owner.

"
38215,24167,"Vermillion",34360,"Valid","Pallasite, ungrouped",39.73633,-96.36133,1991,"Found",874,7,0,0,0,"Vermillion
Marshall County, Kansas, USA
Found
1991, May, recognized 1995
“Pyroxene
pallasite” or iron with silicate inclusions
A
mass of 34.36 kg was found by M. & G. Farrell while planting in a grain
field.  Described and classified as a “pyroxene pallasite” by Boesenberg et
al. (1995).  Specimens: main mass, M. & K. Killgore, Southwest
Meteorite Lab, P.O. Box 95, Payson, AZ, 85547, USA; 1.57 kg, Natural History
Museum, London; 1.15 kg UCLA; 0.45 kg Ariz. State Univ.; 1.14 kg Amer. Mus.
Natural Hist., NY.
"
38216,24170,"Vicenice",4370,"Valid","Iron, IID",49.21667,15.8,1911,"Found",2,0,0,0,0,"Vicenice,
near a village Vicenice, West Moravia, Czechoslovakia
FOUND, 1911.
IRON, medium
octahedrite,
1 specimen,
weight 4.37 kg. The meteorite was found during excavation of clay in a depth of
about 0.8 m.
Source:
Report of Prof. J. Sekanina (Brno, Czechoslovakia) in a letter, V.3, 1964.
"
38217,24171,"Victoria West",2950,"Valid","Iron, IAB-sHL",-31.7,23.75,1860,"Found",5,1,0,0,0,""
38218,24172,"Viedma",6900,"Valid","L5",-41.06667,-62.85,2003,"Found",116,11,0,0,0,""
38219,24173,"View Hill",33600,"Valid","Iron, IIIAB",-43.32,172.06333,1952,"Found",82,4,0,0,0,""
38220,24175,"Vigo Park",35,"Valid","L4",34.68333,-101.38333,1934,"Found",1017,0,0,0,0,""
38221,24176,"Viksdalen",470,"Valid","Eucrite",61.03333,6.05,1992,"Found",0,0,0,0,0,"Viksdalen
Norway 
Found 1992 July 4 
Achondrite
(eucrite) 
Fragments of a
single 470 g stone were found by Steffan Hatlestad, a 12-year-old boy, while
walking in the mountains.  Mineralogy and classification (G. Raade, UOslo):
the meteorite is a breccia with relic primary gabbroic textures. The main
minerals are plagioclase (with undulatory extinction) and pyroxene (low-Ca
pigeonite). They occur as angular clasts (0.05 to 0.7 mm) in a fine-grained
groundmass; subrounded pyroxene grains may be up to 1.2 mm. Rounded clasts 2–3
mm in size show coarse ophitic to subophitic (gabbroic) textures. Accessory
minerals are silica, ilmenite, titanian chromite, and troilite. Isolated
plagioclase clasts and plagioclase laths from the larger, gabbroic clasts have
similar composition, An86 (mean of three analyses). Low Ca-pyroxene
has a composition of Fs59Wo2. Exsolved augite lamellae
vary in composition from Fs26Wo44 to Fs31Wo36.
Scanning an exsolved pyroxene grain gave a bulk composition of Fs44Wo21.
The host pyroxene has small inclusions of troilite, ilmenite, or plagioclase.
Weathering grade:  W0. Chemical composition (G. Raade, UOslo): SiO2
= 49.03%, Al2O3 = 11.58%, Fe2O3 =
0.82%, FeO = 17.85%, MnO = 0.53%, MgO = 7.12%, CaO = 9.85%, Na2O =
0.58%, K2O = 0.05%, TiO2 = 0.92%, P2O5
= 0.07%. Specimens: main mass and type specimen, 459 g plus thin section, UOslo.

"
38222,24177,"Villa Coronado",2900,"Valid","H5",26.75,-105.25,1983,"Found",0,0,0,0,0,"DISCOVERY
OF THE VILLA CORONADO, MEXICO, STONY METEORITE
Name: VILLA
 CORONADO
Place of
find: Near Villa Coronado, Chihuahua, Mexico. 
 26°45'N.,
105°15'W.
Date of find: 1983
Class and
type: Stone. Olivine-bronzite chondrite (H5)
Olivine Fa18. 
Number of
individual
 specimens: 1
Total weight: 2.9
kg
Circumstances
of find: Not reported
Source: W.
Zeitschel, Hanau, West Germany; A.L. Graham, Department of Mineralogy, British Museum (Natural History), London, U.K.
"
38223,24178,"Villa Natamoros",156,"Valid","L3.7",26.75,-105.4,1987,"Found",0,0,0,0,0,"Villa Natamoros
Chihuahua, Mexico
Found 1987
Stone. Ordinary chondrite (L3).
A single mass weighing 156 g was found within the
strewnfield of the Allende fall. Olivine analysis, Fal-37, classification, R.
A. Hewins et al. (1988) Meteoritics, 23, 273.
"
38224,53827,"Villa Regina",5030,"Valid","Iron, IIIAB",-39.1,-67.06667,"<2005","Found",5,1,0,0,0,"Villa Regina        39°6’S, 67°4’W
Rio Negro, ArgentinaFound: before 2005
Classification: Iron meteorite (IIIAB)
History: Meteorite purchased from a person from Patagonia who stated that it had been found on a farm near Villa Regina by a relative.
Petrography: (J. Wasson, UCLA): Observations based on 37 × 26 mm slab, 4 to 6 mm thick, etched on all cut surfaces. Om; bandwidth 0.8±0.1 mm. Heat altered zone ~2 mm wide on outer surfaces.  Small FeS nodules, only 8 mm2 in a total area of about 2100 mm2. No schreibersite was identified. Structure is deformed and fractured. Weathering is minor.
Geochemistry: Co = 5.01 mg/g, Ni = 79.3 mg/g, Ga = 19.3 μg/g, Ge <70 μg/g, As = 4.30 μg/g, Ir = 4.32 μg/g, Au = 0.598 μg/g.
Classification: Iron, IIIAB. The composition of Villa Regina puts it in all IIIAB fields on element-Au diagrams. Its nearest relatives are Mount Wegener and Ssyromolotovo, but it is resolvable from these in terms of Ir and they were found on different continents.  It is thus not paired with any other iron.
"
38225,24182,"Villedieu",14000,"Valid","H4",47.91667,4.35,1890,"Found",2,0,0,0,0,""
38226,24184,"Vincent",430,"Valid","L5",-35.01667,139.91667,1926,"Found",31,2,0,0,0,"VINCENT, South Australia; φ = 36°07'S, λ =
139°53'E. 
FOUND before 1930, 0.4 kg. 
"
38227,24186,"Virginia",191.5,"Valid","L6",-32.06667,125.15,1980,"Found",967,90,0,39,1,""
38228,48953,"Vitoria da Conquista",10500,"Valid","Iron, IVA",-14.83861,-40.83611,2007,"Found",2,0,0,0,0,""
38229,24192,"Vulcan",19000,"Valid","H6",50.51667,-113.13333,1962,"Found",185,0,0,0,0,"DISCOVERY
OF VULCAN STONY METEORITE, CANADA
Name: VULCAN.
The place
of fall or discovery: 12 km north-east of the town of Vulcan, Alberta, Canada; φ = 50°31' N, λ =  113°8' W.
Date of
fall or discovery: FOUND, April 1962.
Class and
type: STONY, chondrite.
Number of
individual specimens: 1.
Total
weight: 19.0 kg.
Circumstances
of the fall or discovery: The meteorite was found by N. Budd about 30 cm
deep in soil of farm; fusion crust mostly intact, considerable oxidation of
interior of specimen. Specimen brought in to the Department of Geology (Calgary, Canada).
Source:
Report of Dr. T. A. Oliver (Calgary, Canada) in a letter of Dr. R. E. Folinsbee
(Edmonton, Canada) IX.28 1964."
38230,24193,"Vyatka",45000,"Valid","H4",57.53333,49,1991,"Found",65,5,0,0,0,"Vyatka  Kirov region, Russia Found 1992 Ordinary chondrite (H4) A mass of 40-50 kg was reportedly found on the shore of the Vyatka river near the town Sovetsk, but the main mass was lost. Classification: Ilya A. Stroganov. Analysis: olivine Fa17.6, total iron 27.0%; N. N. Kononkova and L D. Barsukova, Vernadsky Institute of Geochemistry and Analytical Chemistry, Russian Academy of Sciences, Moscow. Mass: 321 g at the Committee on Meteorites. Information: Marina A. Ivanova, Committee on Meteorites, Ul. M. Ulyanovoi 3, korp. 1, Moscow 117313, Russia."
38231,24194,"Wabar","2.55e+06","Valid","Iron, IIIAB",21.49972,50.47222,1863,"Found",1430,64,9,0,0,""
38232,24195,"Waconda",50000,"Valid","L6",39.33333,-98.16667,1873,"Found",234,6,0,0,0,""
38233,24196,"Wagon Mound",87500,"Valid","L6",35.84083,-104.58583,1932,"Found",308,1,0,0,0,"Wagon
Mound 
Mora County , New Mexico, USA 
Found 1932, spring 
Ordinary chondrite (L6) 
An
87.5 kg stone was found by Donald Wiggins while he was planting a field.  His
family kept the meteorite for 67 years, before selling it in 1999.
Classification and mineralogy (A. Rubin, UCLA):  olivine, Fa25.3 ± 0.3 ; shock
stage, S2; weathering grade, W2.  Specimens:  type specimen, 80 g, UCLA;
main mass, Cott. 
"
38234,24197,"Wah Wah Valley",9,"Valid","L6",38.67667,-113.30167,1986,"Found",0,0,0,0,0,"Wah Wah Valley
Millard County, Utah, USA
Found 1986, May 26
Stone. Olivine-hypersthene
chondrite (L6).
A single 9.0 g mass was found by R. Schroetke during a
search on a dry lake bed at the NW corner of the Wah Wah Valley Hardpan,
Millard County, Utah, about 60 miles W of Delta. (T. E. Schmidt, Tiara
Observatory, P. O. Box 1059, Colorado Springs, CO 80901, USA)
"
38235,24198,"Waingaromia",9200,"Valid","Iron, IIIAB",-38.25,178.08333,1915,"Found",28,0,0,0,0,"FIND OF THE WAINGAROMIA, NEW ZEALAND, IRON METEORITE
Name: WAINGAROMIA
Place of find: Found in sheep yard of farm at Waingaromia on Tauwhareparae Road, 23
km northwest of Tolaga Bay on the east coast of the North Island of New Zealand.
178°
05'E, 38° 15'S.
Date of find: 1915, identified about 1925, brought to scientific attention in 1970.
Class and type: Iron. Medium octahedrite. 
Number of individual specimens: 1
Total weight: 9.2 kg
Circumstances of find: The meteorite was found by Mr. A. Hedley Reeves of Gisborne, New Zealand, in 1915 when he was a boy. He was helping his father with sheep at Waingaromia and noticed that the sheep were hitting their feet on a hard rock. Mr. Reeves wrote that ""When I pulled it out it was the weight which made me put it by the race and later struggle home with it some 500 to 600 yards."" It was identified by an oil geologist during the period 1924 to 1926, and was deposited with the Canterbury Museum, Christchurch, New Zealand, in 1970.
Source: Dr. D. R. Gregg, Keeper of Geology, Canterbury Museum, Christchurch, New Zealand.

Note: In an email of 27 Sept 2006, Mr. Max Brooking, Waitara, New Zealand, notes that the distance stated above should probably be 23 miles, not 23 km."
38236,24199,"Wairarapa Valley",6000,"Valid","H6",-41.31667,175.13333,1863,"Found",3,1,0,0,0,""
38237,24200,"Waka",11875,"Valid","H6",36.15,-101.05,1963,"Found",5,0,0,0,0,"Waka
Ochiltree County, Texas, USA
Found before 1963
Stone. Olivine-bronzite chondrite
(H6).
A single 11.875 kg oriented stone was found by B. J. Garnett
9 miles S of Waka, Texas on section 135, block 4T. Olivine Fa19.1. (B. R.
Harrison, The Panhandle-Plains Historical Museum, P. O. Box 967, W. T. Station,
Canyon, Texas 79016, USA; T. E. Schmidt, Tiara Observatory, P. O. Box 1059,
Colorado Springs, CO 80901, USA)
"
38238,24201,"Walcott",2000,"Valid","H5",32.4,-101.95,1983,"Found",1015,0,0,0,0,"DISCOVERY
OF THE WALCOTT, USA, STONY METEORITE
Name: WALCOTT
Place of
find: A few hundred yards east of state highway
349, Martin County, Texas, USA.
 32°24'N.,
102°6'W., approximately
Date of find: November,
1983
Class and
type: Stone. Olivine-bronzite chondrite (H5). 
Number of
individual
 specimens: 1
Total weight: 2
kg, approximately
Circumstances
of find: Found during a search for dart points and arrowheads.
Main mass in private hands.
Source: Dr.
E.A. King, Department of Geosciences, University of Houston, Houston, Texas 77004, USA.
"
38239,24202,"Waldo",1300,"Valid","L6",39.1,-98.83333,1937,"Found",1014,0,0,0,0,""
38240,24203,"Waldron Ridge",13600,"Valid","Iron, IAB complex",36.63333,-83.83333,1887,"Found",1013,0,0,0,0,""
38241,24204,"Walker County",74800,"Valid","Iron, IIAB",34,-87.16667,1832,"Found",211,4,0,0,0,""
38242,24206,"Wallapai",430000,"Valid","Iron, IID",35.8,-113.7,1927,"Found",5,2,0,0,0,""
38243,24207,"Wallareenya",4386,"Valid","Iron, IIIAB",-20.66667,118.83333,1965,"Found",0,0,0,0,0,"Wallareenya
Western Australia, Australia 
Found late 1960s 
Iron,
medium octahedrite (IIIAB) 
A 4386 g mass was
found on Wallareenya Station, 55 km southeast of Pert Hedland. Classification
and description (A. Bevan, WAM; J. Wasson, UCLA): kamacite
bandwidth = 1 mm; bulk metal composition, Co = 0.502 wt%, Ni = 7.94 wt%, Ga =
20.9 ppm, Ge < 50 ppm, Ir = 2.75 ppm, Au = 0.619 ppm. Specimens: main mass, WAM.

"
38244,24208,"Walltown",1600,"Valid","L6",37.325,-84.71666999999999,1956,"Found",3,2,0,0,0,"DISCOVERY OF THE WALL TOWN, KENTUCKY, STONY METEORITE
Name: WALL TOWN
Place of find: On a farm near Walltown, Casey County, Kentucky, USA. 37°19
'30""N, 84°43'0""W.
Date of find: 1956 and 1957
Class and type: Stone. Olivine-hypersthene chondrite (L6).
Number of individual specimens: Several fragments of an individual.
Total weight: 1.6 kg remaining from a much larger mass.
Circumstances of find: In 1963, J.W. Flanigan of Waynesburg, Kentucky, brought an angular rock fragment which he suspected of being a meteorite to the laboratory of Dr. William D. Ehmann at the University of Kentucky, Lexington. Mr. Flanigan reported that the specimen was one of several found originally in 1956 and 1957
on a farm owned by Henry Naper near Walltown. The specimen was found on strata described as Upper Missippian. Other fragments had been found and discarded with rubble used to fill a large sink hole on the farm. The original mass of material may have been over 10 kg. Fragments of the meteorite are in the private collection of W.D. Ehmann and the main mass is in the possession of Mr. Flanigan.
"
38245,24209,"Walnut Hill",220,"Valid","OC",43.827,-70.24717,1978,"Found",20,3,0,0,0,"Walnut Hill
North Yarmouth, Cumberland
County, Maine, USA
Found 1978 October
Ordinary chondrite
Mark L. Smith noticed a hole in the roof of a shed while
repairing it; he then found a stone of 220 g in the interior of the shed. The
entire mass is retained by the finder, who will not permit it to be sampled for
further analysis. Classified as ordinary chondrite from examination of a broken
surface by Carl A. Francis, Harvard University Mineralogical Museum, 24 Oxford
Street, Cambridge, Massachusetts 02138, USA. The meteorite was described with
photographs in the Portland (Maine) Evening Express of 1978 October 20. David
S. Westerman published a note about it in the Maine Geologist 5 (1978). A Note
is also included in the chapter ""Maine Meteorites"" by C. A. Francis
in ""Mineralogy of Maine"" to be published by the Geoloical Survey of
Maine. Information, Carl A. Francis.
"
38246,24211,"Waltman",23410,"Valid","L4",43,-107.16667,1948,"Found",5,1,0,0,0,"Waltman
Natrona County, Wyoming, USA
Found about 1948
Stone. Olivine-hypersthene
chondrite (L4).
A single 23.41 kg mass was found on the surface by C. A.
Springsteen near Waltman, Wyoming, USA. (Jerry Nelson, Dept. of Geology, Casper
College, Casper, Wyoming 82601, USA; T. E. Schmidt, Tiara Observatory, P. O.
Box 1059, Colorado Springs, CO 80901, USA)
"
38247,24212,"Warburton Range",56930,"Valid","Iron, IVB",-26.28333,126.66667,1963,"Found",4,0,0,0,0,""
38248,24213,"Warden",7868,"Valid","H5",-23.26667,116.93333,1989,"Found",357,2,0,0,0,"Warden
Ashburton Downs, Western Australia, Australia 
Found, June 1989
Stone. Ordinary chondrite (H5)
A single stone weighing 7.868 kg was found close to Warden
Pool near the Ashburton River, 6 miles NNW of Ashburton Downs Homestead.
Information and main mass, D. New, P. O. Box 278, Anacortes, Washington 98221, USA. Olivine Fa18.8, C. F. Lewis, Arizona State University, Tempe, Arizona USA.
"
38249,24214,"Wardswell Draw",3000,"Valid","L6",32.90333,-102.925,1976,"Found",0,0,0,0,0,""
38250,32769,"Warm Springs Wilderness",156.9,"Valid","H4-6",34.78698,-114.25052,2003,"Found",395,5,0,0,0,""
38251,24217,"Washington County",5750,"Valid","Iron, ungrouped",39.7,-103.16667,1927,"Found",2440,8,0,0,0,""
38252,24219,"Waterville",37125,"Valid","Iron, IAB-ung",47.767778,-119.876389,1917,"Found",206,15,0,0,0,"Waterville        47°46'04""N,  119°52'35""W
Washington, United StatesFound: 1917
Classification: Iron meteorite (IAB, ungrouped)
New information: The Waterville meteorite was found in 1917 on the Fred Fachnie farm near Waterville, Washington. The correct find location was in the N.W. ¼ Sec. 7, T. 26 N., R. 24 E., W.M., or 47°46' 04"" N., 119°52'35"" W. This information was established by Ellen D. Grizzle in a direct interview with the Fachnie family. The total mass of the meteorite was 37.125 kg as measured in the Ferry Museum of Tacoma, Washington, and as shown in the NHM Catalog of Meteorites (Internet). Further details can be obtained from Mr. Delbert S. Duncan.
"
38253,24220,"Wathena",566,"Valid","Iron, IIAB",39.81667,-94.91667,1939,"Found",1014,0,0,0,0,""
38254,55758,"Watonga",5025,"Valid","LL3.1",35.833333,-98.40000000000001,1960,"Found",0,0,0,0,0,"Watonga        35°50±3’N, 98°24±3’W
Blaine County, Oklahoma, USAFound: 1950-1960
Classification: Ordinary chondrite (LL3.1)
History: The seller discovered the stone in the weight box of a disk plow used by his father in the 1950s-1960s. He believes his father found the stone while plowing and placed it in the weight box. The stone possesses a nick where it was likely hit by the plow. The stone was unlike others in the weight box, which prompted the seller to save it for several years until finally bringing it forward for identification.
Physical characteristics: A single 21.0 × 17.1 × 10.8 cm mass weighing 5025 g. Black fusion crust up to ~0.7 mm thick  covers ~70%. The surface is otherwise smooth, dark brown, rust-marked, and pitted in places where inclusions (not chondrules) weathered out. White inclusions and light beige inclusions up to 2.5 cm are visible on the surface, though none are present in the few cuts made from the stone. The stone is highly oriented, possessing the smooth, ballistic shape of a flattened nose cone, and a sharply flat truncation on the bottom of that shape.
Petrography: (D. London, UOkla): PP/CP chondrules are round, sharp in definition, averaging ~0.8 mm in diameter, and comprising ~60-80 vol% of the stone.
Geochemistry: (D. London and G. B. Morgan VI, UOkla): Olivine; range (64 analyses) is Fa0.8-42.5, average (sd) Cr2O3 content (wt. %) of ferroan grains (9 chondrules) is 0.39 (0.15). Average composition (wt.%) of metal in chondrules is: (1)  Fe-rich,  95.19±1.19 Fe, 3.72±0.79 Ni, 0.36±0.05 Co, 0.13±0.13 Cr, 0.06±0.12 P, and (2) Ni-rich, 51.37±6.34 Fe, 48.17±5.83 Ni, 0.08±0.06 Co, 0.11±0.12 Cr, 0.02±0.02 P. Average composition of metal in matrix is: (1) Fe-rich, 93.57±2.37 Fe, 4.11±0.46 Ni, 1.93±2.37 Co, 0.06±0.06 Cr, 0.04±0.09 P, and (2) Ni-rich, 52.35±3.95 Ni, 46.13±4.04 Fe, 0.90±0.40 Co, 0.02±0.02 Cr, 0.01±0.01 P.
Classification: (D. London and G. B. Morgan VI, UOkla; M. Weisberg, KCCU): LL3.1,S2, W2: classification as LL is based on (1) low modal abundance of metal, 0.05 vol%, as measured by threshold (gray-level bin sorting) of a BSE mosaic that covered 35% (~2 × 0.4 cm) of the surface area of the existing sample; and (2) mean chondrule size of ~ 0.8 mm. Petrographic classification is based on Cr content of high-Fa olivines.
"
38255,24221,"Watson",93000,"Valid","Iron, IIE",-30.5,131.55,1972,"Found",171,6,0,0,0,"Watson
Near Watson, South Australia,
Australia 
Found 1972
Iron with silicate inclusions
(IIE)
A single mass weighing 93 kg was found. On slicing in 1990 a
large silicate inclusion was found. Description, classification (from oxygen
isotopes), analysis of silicates, olivine Fa20, E. Olsen et al., Lunar Planet.
Sci. 22, 1991, 999. The main mass is in the collection of Jim Schwade, 969
South Chicago Ave., Kankakee, Illinois 60901, USA.
"
38268,24224,"Waverly",4400,"Valid","Iron, IAB-an",32.68333,-85.56667,1983,"Found",0,0,0,0,0,"DISCOVERY
OF THE WAVERLY, USA, IRON METEORITE
Name: WAVERLY
Place of
find: 3.5 miles S4°E. of Waverly, Chambers County, Alabama, USA. The find site is across the county border in Lee County, SE. of the conflu­ence of the Loblockee and Little Loblockee Creeks and N. of
the county road.
 32°41'N.,
85°34'10""W.
Date of find: June
5, 1983
Class and
type: Iron. Octahedrite, finest. 8.6% Ni. 
Number of
individual
 specimens: 1
Total weight: 4.4
kg
Circumstances
of find: Found in a field during stone clearing. The specimen is
now in the collection of the Smithsonian Institution, Washington, D.C., USA.
Source: R.S.
Clarke, Jr., Smithsonian Institution, Washington, D.C. 20560, USA.
"
38269,24225,"Wayside",23600,"Valid","H6",34.80167,-101.68333,1973,"Found",1018,0,0,0,0,"DISCOVERY OF THE WAYSIDE, TEXAS, STONY METEORITE 
Name: WAYSIDE
Place of find: Wayside, Armstrong County, Texas, USA.
34°48.1'N, 101°41 'W:
Date of find: 1973
Class and type: Stone. Olivine-bronzite chondrite.
Number of individual specimens: 1
Total weight: 23.6 kg
Circumstances of find: The meteorite was found lying on newly cultivated ground which caused the finder to think that it had fallen during the previous night, but the numerous plow marks on the brown crust indicated clearly that it had been struck repeatedly over a long period of time.
Source: Glenn I Huss, American Meteorite Laboratory, P.O. Box 2098, Denver, Colorado 80201.
"
38270,24226,"Weatherford",2000,"Valid","CBa",35.5,-98.7,1926,"Found",92,3,0,0,0,""
38271,24227,"Weaver Mountains",38800,"Valid","Iron, IVB",34.25,-112.75,1898,"Found",6,1,0,0,0,""
38272,24228,"Webb",410.5,"Valid","L6",-31.69167,127.78333,1968,"Found",8600,6,0,0,0,"DISCOVERY OF THE WEBB, AUSTRALIA, STONY METEORITE
Name: WEBB
Place of find: About 12 miles NNW of Mundrabilla pastoral station homestead, Western Australia. 31°41'30""S, 127°47'E.
Date of find: June, 1968
Class and type: Stone. Olivine-hypersthene chondrite (L6).
Number of individual specimens: 1
Total weight: 410.5 g
Circumstances of find: Found by E.J. Hockley.
Source: G.J.H. McCall and W.H. Cleverly. 1970. A review of meteorite finds on the Nullarbor Plain, Western Australia, including a description of thirteen new finds of stony meteorites. Journal of the Royal Society of Western Australia 53, 69-80.
"
38273,24229,"Wedderburn",210,"Valid","Iron, IAB-sLH",-36.43333,143.63333,1951,"Found",9,0,0,0,0,"WEDDERBURN,
 Victoria, Australia. Iron.
Literature:
1. Proc. Roy. Soc. Victoria, 1953, v.64, pp. 73-76. /MA-12-255/.
"
38274,24230,"Weekeroo Station",94200,"Valid","Iron, IIE-an",-32.26667,139.86667,1924,"Found",1230,4,0,0,1,""
